750.000000	1.436600	0.000298	0.000000	0.000000	0.073930	0.027330	2.300000
755.000000	1.435800	0.000223	0.000000	0.000000	0.070230	0.027510	2.300000
760.000000	1.435200	0.000153	0.000000	0.000000	0.066530	0.027710	2.300000
765.000000	1.434700	0.000092	0.000000	0.000000	0.063180	0.027730	2.300000
770.000000	1.434300	0.000043	0.000000	0.000000	0.059830	0.027540	2.300000
775.000000	1.434100	0.000011	0.000000	0.000000	0.056340	0.027200	2.300000
780.000000	1.434000	0.000000	0.000000	0.000000	0.052840	0.026590	2.300000
785.000000	1.434000	0.000000	0.000000	0.000000	0.049920	0.025930	2.300000
790.000000	1.434200	0.000000	0.000000	0.000000	0.046990	0.024660	2.300000
795.000000	1.434300	0.000000	0.000000	0.000000	0.044370	0.023550	2.300000
800.000000	1.434500	0.000000	0.000000	0.000000	0.041760	0.022460	2.300000
805.000000	1.434700	0.000000	0.000000	0.000000	0.039370	0.022010	2.300000
810.000000	1.434700	0.000000	0.000000	0.000000	0.036980	0.021880	2.300000
815.000000	1.434700	0.000000	0.000000	0.000000	0.034920	0.022330	2.300000
820.000000	1.434700	0.000000	0.000000	0.000000	0.032860	0.023290	2.300000
825.000000	1.434700	0.000000	0.000000	0.000000	0.031020	0.026200	2.300000
830.000000	1.434800	0.000000	0.000000	0.000000	0.029180	0.032140	2.300000
835.000000	1.434800	0.000000	0.000000	0.000000	0.027530	0.037020	2.300000
840.000000	1.434800	0.000000	0.000000	0.000000	0.025890	0.039490	2.300000
845.000000	1.434800	0.000000	0.000000	0.000000	0.024400	0.040750	2.300000
850.000000	1.434700	0.000000	0.000000	0.000000	0.022900	0.041990	2.300000
855.000000	1.434700	0.000000	0.000000	0.000000	0.021590	0.043060	2.300000
860.000000	1.434600	0.000000	0.000000	0.000000	0.020290	0.044540	2.300000
865.000000	1.434500	0.000000	0.000000	0.000000	0.019150	0.046050	2.300000
870.000000	1.434500	0.000000	0.000000	0.000000	0.018020	0.047520	2.300000
875.000000	1.434400	0.000000	0.000000	0.000000	0.017030	0.050060	2.300000
880.000000	1.434200	0.000000	0.000000	0.000000	0.016040	0.052980	2.300000
885.000000	1.434100	0.000000	0.000000	0.000000	0.015160	0.055660	2.300000
890.000000	1.434000	0.000000	0.000000	0.000000	0.014280	0.058310	2.300000
895.000000	1.433800	0.000000	0.000000	0.000000	0.013570	0.060940	2.300000
900.000000	1.433700	0.000000	0.000000	0.000000	0.012860	0.064070	2.300000
905.000000	1.433500	0.000000	0.000000	0.000000	0.012350	0.066990	2.300000
910.000000	1.433400	0.000000	0.000000	0.000000	0.011850	0.070850	2.300000
915.000000	1.433200	0.000000	0.000000	0.000000	0.011350	0.076300	2.300000
920.000000	1.433100	0.000000	0.000000	0.000000	0.010860	0.085280	2.300000
925.000000	1.432900	0.000000	0.000000	0.000000	0.010370	0.101200	2.300000
930.000000	1.432700	0.000000	0.000000	0.000000	0.009884	0.124600	2.300000
935.000000	1.432400	0.000000	0.000000	0.000000	0.009404	0.146500	2.300000
940.000000	1.432200	0.000000	0.000000	0.000000	0.008931	0.181800	2.300000
945.000000	1.432000	0.000000	0.000000	0.000000	0.008464	0.228700	2.300000
950.000000	1.431800	0.000000	0.000000	0.000000	0.008004	0.297600	2.300000
955.000000	1.431600	0.000000	0.000000	0.000000	0.007552	0.378500	2.300000
960.000000	1.431400	0.000000	0.000000	0.000000	0.007107	0.438500	2.300000
965.000000	1.431100	0.000000	0.000000	0.000000	0.006671	0.470100	2.300000
970.000000	1.430800	0.000000	0.000000	0.000000	0.006244	0.480000	2.300000
975.000000	1.430500	0.000000	0.000000	0.000000	0.005827	0.487000	2.300000
980.000000	1.430200	0.000000	0.000000	0.000000	0.005419	0.482100	2.300000
985.000000	1.429800	0.000000	0.000000	0.000000	0.005023	0.471000	2.300000
990.000000	1.429500	0.000000	0.000000	0.000000	0.004637	0.453200	2.300000
995.000000	1.429100	0.000000	0.000000	0.000000	0.004263	0.431600	2.300000
1000.000000	1.428700	0.000000	0.000000	0.000000	0.003901	0.407200	2.300000
1005.000000	1.428300	0.000000	0.000000	0.000000	0.003552	0.381600	2.300000
1010.000000	1.427900	0.000000	0.000000	0.000000	0.003215	0.352100	2.300000
1015.000000	1.427400	0.000000	0.000000	0.000000	0.002893	0.324300	2.300000
1020.000000	1.427000	0.000000	0.000000	0.000000	0.002585	0.295700	2.300000
1025.000000	1.426500	0.000000	0.000000	0.000000	0.002291	0.267200	2.300000
1030.000000	1.426100	0.000000	0.000000	0.000000	0.002012	0.239100	2.300000
1035.000000	1.425600	0.000000	0.000000	0.000000	0.001750	0.219800	2.300000
1040.000000	1.425100	0.000000	0.000000	0.000000	0.001503	0.198100	2.300000
1045.000000	1.424600	0.000000	0.000000	0.000000	0.001274	0.181800	2.300000
1050.000000	1.424000	0.000000	0.000000	0.000000	0.001061	0.166400	2.300000
1055.000000	1.423500	0.000000	0.000000	0.000000	0.000866	0.154500	2.300000
1060.000000	1.423000	0.000000	0.000000	0.000000	0.000690	0.147500	2.300000
1065.000000	1.422400	0.000000	0.000000	0.000000	0.000533	0.143300	2.300000
1070.000000	1.421800	0.000000	0.000000	0.000000	0.000394	0.140900	2.300000
1075.000000	1.421300	0.000000	0.000000	0.000000	0.000276	0.141400	2.300000
1080.000000	1.420700	0.000000	0.000000	0.000000	0.000178	0.144300	2.300000
1085.000000	1.420100	0.000000	0.000000	0.000000	0.000101	0.153400	2.300000
1090.000000	1.419500	0.000000	0.000000	0.000000	0.000045	0.163200	2.300000
1095.000000	1.418900	0.000000	0.000000	0.000000	0.000011	0.173900	2.300000
1100.000000	1.418300	0.000000	0.000000	0.000000	0.000000	0.190600	2.300000
1105.000000	1.417700	0.000000	0.000000	0.000000	0.000000	0.205100	2.300000
1110.000000	1.417100	0.000000	0.000000	0.000000	0.000000	0.221900	2.300000
1115.000000	1.416500	0.000000	0.000000	0.000000	0.000000	0.234200	2.300000
1120.000000	1.415900	0.000000	0.000000	0.000000	0.000000	0.252800	2.300000
1125.000000	1.415400	0.000000	0.000000	0.000000	0.000000	0.281100	2.300000
1130.000000	1.414800	0.000000	0.000000	0.000000	0.000000	0.337800	2.300000
1135.000000	1.414300	0.000000	0.000000	0.000000	0.000000	0.450200	2.300000
1140.000000	1.413700	0.000000	0.000000	0.000000	0.000000	0.605200	2.300000
1145.000000	1.413100	0.000000	0.000000	0.000000	0.000000	0.806400	2.300000
1150.000000	1.412600	0.000000	0.000000	0.000000	0.000000	0.976900	2.300000
1155.000000	1.412000	0.000000	0.000000	0.000000	0.000000	1.119000	2.300000
1160.000000	1.411500	0.000000	0.000000	0.000000	0.000000	1.170000	2.300000
1165.000000	1.410900	0.000000	0.000000	0.000000	0.000000	1.197000	2.300000
1170.000000	1.410400	0.000000	0.000000	0.000000	0.000000	1.207000	2.300000
1175.000000	1.409900	0.000000	0.000000	0.000000	0.000000	1.232000	2.300000
1180.000000	1.409400	0.000000	0.000000	0.000000	0.000000	1.239000	2.300000
1185.000000	1.408800	0.000000	0.000000	0.000000	0.000000	1.256000	2.300000
1190.000000	1.408300	0.000000	0.000000	0.000000	0.000000	1.267000	2.300000
1195.000000	1.407800	0.000000	0.000000	0.000000	0.000000	1.280000	2.300000
1200.000000	1.407300	0.000000	0.000000	0.000000	0.000000	1.272000	2.300000
1205.000000	1.406800	0.000000	0.000000	0.000000	0.000000	1.271000	2.303000
1210.000000	1.406300	0.000000	0.000000	0.000000	0.000000	1.257000	2.312000
1215.000000	1.405800	0.000000	0.000000	0.000000	0.000000	1.243000	2.327000
1220.000000	1.405200	0.000000	0.000000	0.000000	0.000000	1.214000	2.346000
1225.000000	1.404700	0.000000	0.000000	0.000000	0.000000	1.200000	2.369000
1230.000000	1.404200	0.000000	0.000000	0.000000	0.000000	1.189000	2.395000
1235.000000	1.403600	0.000000	0.000000	0.000000	0.000000	1.166000	2.423000
1240.000000	1.403100	0.000000	0.000000	0.000000	0.000000	1.155000	2.454000
1245.000000	1.402600	0.000000	0.000000	0.000000	0.000000	1.133000	2.486000
1250.000000	1.402100	0.000000	0.000000	0.000000	0.000000	1.116000	2.519000
1255.000000	1.401500	0.000000	0.000000	0.000000	0.000000	1.101000	2.551000
1260.000000	1.401000	0.000000	0.000000	0.000000	0.000000	1.094000	2.583000
1265.000000	1.400500	0.000000	0.000000	0.000000	0.000000	1.083000	2.613000
1270.000000	1.399900	0.000000	0.000000	0.000000	0.000000	1.080000	2.642000
1275.000000	1.399400	0.000000	0.000000	0.000000	0.000000	1.104000	2.667000
1280.000000	1.398900	0.000000	0.000000	0.000000	0.000000	1.121000	2.689000
1285.000000	1.398300	0.000000	0.000000	0.000000	0.000000	1.164000	2.707000
1290.000000	1.397800	0.000000	0.000000	0.000000	0.000000	1.196000	2.721000
1295.000000	1.397300	0.000000	0.000000	0.000000	0.000000	1.252000	2.729000
1300.000000	1.396800	0.000000	0.000000	0.000000	0.000000	1.323000	2.721000
1450.000000	1.380300	0.000000	0.000000	0.000000	0.000000	30.540000	5.582000
1455.000000	1.379600	0.000000	0.000000	0.000000	0.000000	30.350000	5.675000
1460.000000	1.378800	0.000000	0.000000	0.000000	0.000000	29.980000	5.711000
1465.000000	1.378100	0.000000	0.000000	0.000000	0.000000	29.170000	5.741000
1470.000000	1.377300	0.000000	0.000000	0.000000	0.000000	28.000000	5.757000
1475.000000	1.376600	0.000000	0.000000	0.000000	0.000000	26.640000	5.810000
1480.000000	1.375800	0.000000	0.000000	0.000000	0.000000	25.220000	5.827000
1485.000000	1.375000	0.000000	0.000000	0.000000	0.000000	23.880000	5.922000
1490.000000	1.374200	0.000000	0.000000	0.000000	0.000000	22.500000	5.982000
1495.000000	1.373400	0.000000	0.000000	0.000000	0.000000	21.070000	6.025000
1500.000000	1.372600	0.000000	0.000000	0.000000	0.000000	19.720000	6.027000
1505.000000	1.371800	0.000000	0.000000	0.000000	0.000000	18.470000	5.987000
1510.000000	1.371000	0.000000	0.000000	0.000000	0.000000	17.340000	5.951000
1515.000000	1.370100	0.000000	0.000000	0.000000	0.000000	16.230000	5.925000
1520.000000	1.369300	0.000000	0.000000	0.000000	0.000000	15.250000	5.876000
1525.000000	1.368600	0.000000	0.000000	0.000000	0.000000	14.320000	5.807000
1530.000000	1.367800	0.000000	0.000000	0.000000	0.000000	13.480000	5.776000
1535.000000	1.367000	0.000000	0.000000	0.000000	0.000000	12.650000	5.762000
1540.000000	1.366100	0.000000	0.000000	0.000000	0.000000	11.930000	5.751000
1545.000000	1.365300	0.000000	0.000000	0.000000	0.000000	11.260000	5.744000
1550.000000	1.364500	0.000000	0.000000	0.000000	0.000000	10.640000	5.732000
1555.000000	1.363600	0.000000	0.000000	0.000000	0.000000	10.110000	5.715000
1560.000000	1.362800	0.000000	0.000000	0.000000	0.000000	9.660000	5.713000
1565.000000	1.362000	0.000000	0.000000	0.000000	0.000000	9.202000	5.754000
1570.000000	1.361200	0.000000	0.000000	0.000000	0.000000	8.820000	5.746000
1575.000000	1.360300	0.000000	0.000000	0.000000	0.000000	8.448000	5.747000
1580.000000	1.359500	0.000000	0.000000	0.000000	0.000000	8.104000	5.745000
1585.000000	1.358700	0.000000	0.000000	0.000000	0.000000	7.773000	5.712000
1590.000000	1.357900	0.000000	0.000000	0.000000	0.000000	7.495000	5.685000
1595.000000	1.357100	0.000000	0.000000	0.000000	0.000000	7.203000	5.590000
1600.000000	1.356300	0.000000	0.000000	0.000000	0.000000	6.987000	5.517000
1605.000000	1.355500	0.000000	0.000000	0.000000	0.000000	6.776000	5.438000
1610.000000	1.354700	0.000000	0.000000	0.000000	0.000000	6.630000	5.376000
1615.000000	1.353900	0.000000	0.000000	0.000000	0.000000	6.474000	5.301000
1620.000000	1.353100	0.000000	0.000000	0.000000	0.000000	6.345000	5.253000
1625.000000	1.352300	0.000000	0.000000	0.000000	0.000000	6.186000	5.204000
1630.000000	1.351500	0.000000	0.000000	0.000000	0.000000	6.076000	5.177000
1635.000000	1.350700	0.000000	0.000000	0.000000	0.000000	5.982000	5.135000
1640.000000	1.349900	0.000000	0.000000	0.000000	0.000000	5.911000	5.126000
1645.000000	1.349200	0.000000	0.000000	0.000000	0.000000	5.798000	5.114000
1650.000000	1.348400	0.000000	0.000000	0.000000	0.000000	5.705000	5.152000
1655.000000	1.347600	0.000000	0.000000	0.000000	0.000000	5.644000	5.257000
1660.000000	1.346900	0.000000	0.000000	0.000000	0.000000	5.618000	5.389000
1665.000000	1.346100	0.000000	0.000000	0.000000	0.000000	5.582000	5.562000
1670.000000	1.345300	0.000000	0.000000	0.000000	0.000000	5.545000	5.743000
1675.000000	1.344600	0.000000	0.000000	0.000000	0.000000	5.525000	5.798000
1680.000000	1.343900	0.000000	0.000000	0.000000	0.000000	5.524000	6.022000
1685.000000	1.343200	0.000000	0.000000	0.000000	0.000000	5.516000	6.266000
1690.000000	1.342500	0.000000	0.000000	0.000000	0.000000	5.519000	6.541000
1695.000000	1.341800	0.000000	0.000000	0.000000	0.000000	5.523000	6.771000
1700.000000	1.341100	0.000000	0.000000	0.000000	0.000000	5.571000	7.006000
1705.000000	1.340500	0.000000	0.000000	0.000000	0.000000	5.636000	7.199000
1710.000000	1.339800	0.000000	0.000000	0.000000	0.000000	5.733000	7.361000
1715.000000	1.339200	0.000000	0.000000	0.000000	0.000000	5.811000	7.525000
1720.000000	1.338600	0.000000	0.000000	0.000000	0.000000	5.930000	7.653000
1725.000000	1.337900	0.000000	0.000000	0.000000	0.000000	6.051000	7.721000
1730.000000	1.337400	0.000000	0.000000	0.000000	0.000000	6.198000	7.695000
1735.000000	1.336800	0.000000	0.000000	0.000000	0.000000	6.369000	7.555000
1740.000000	1.336300	0.000000	0.000000	0.000000	0.000000	6.571000	7.408000
1745.000000	1.335700	0.000000	0.000000	0.000000	0.000000	6.796000	7.332000
1750.000000	1.335200	0.000000	0.000000	0.000000	0.000000	7.054000	7.291000
2000.000000	1.316100	0.000000	0.000000	0.000000	0.000000	69.240000	9.076000
2005.000000	1.315700	0.000000	0.000000	0.000000	0.000000	65.480000	9.255000
2010.000000	1.315200	0.000000	0.000000	0.000000	0.000000	62.320000	9.516000
2015.000000	1.314800	0.000000	0.000000	0.000000	0.000000	59.070000	9.845000
2020.000000	1.314400	0.000000	0.000000	0.000000	0.000000	56.320000	10.390000
2025.000000	1.313900	0.000000	0.000000	0.000000	0.000000	53.560000	11.030000
2030.000000	1.313400	0.000000	0.000000	0.000000	0.000000	50.980000	11.810000
2035.000000	1.312900	0.000000	0.000000	0.000000	0.000000	48.600000	12.690000
2040.000000	1.312400	0.000000	0.000000	0.000000	0.000000	46.350000	13.640000
2045.000000	1.311900	0.000000	0.000000	0.000000	0.000000	44.260000	14.610000
2050.000000	1.311400	0.000000	0.000000	0.000000	0.000000	42.280000	15.540000
2055.000000	1.310800	0.000000	0.000000	0.000000	0.000000	40.460000	16.370000
2060.000000	1.310300	0.000000	0.000000	0.000000	0.000000	38.680000	16.980000
2065.000000	1.309700	0.000000	0.000000	0.000000	0.000000	36.870000	17.390000
2070.000000	1.309200	0.000000	0.000000	0.000000	0.000000	35.360000	17.710000
2075.000000	1.308600	0.000000	0.000000	0.000000	0.000000	33.920000	17.950000
2080.000000	1.308000	0.000000	0.000000	0.000000	0.000000	32.510000	18.200000
2085.000000	1.307400	0.000000	0.000000	0.000000	0.000000	31.270000	18.460000
2090.000000	1.306800	0.000000	0.000000	0.000000	0.000000	29.990000	18.710000
2095.000000	1.306200	0.000000	0.000000	0.000000	0.000000	28.880000	18.960000
2100.000000	1.305700	0.000000	0.000000	0.000000	0.000000	27.760000	19.210000
2105.000000	1.305100	0.000000	0.000000	0.000000	0.000000	26.710000	19.360000
2110.000000	1.304500	0.000000	0.000000	0.000000	0.000000	25.840000	19.530000
2115.000000	1.303900	0.000000	0.000000	0.000000	0.000000	25.010000	19.660000
2120.000000	1.303300	0.000000	0.000000	0.000000	0.000000	24.200000	19.740000
2125.000000	1.302700	0.000000	0.000000	0.000000	0.000000	23.420000	19.820000
2130.000000	1.302100	0.000000	0.000000	0.000000	0.000000	22.750000	19.890000
2135.000000	1.301500	0.000000	0.000000	0.000000	0.000000	22.140000	20.010000
2140.000000	1.300900	0.000000	0.000000	0.000000	0.000000	21.620000	20.130000
2145.000000	1.300300	0.000000	0.000000	0.000000	0.000000	21.120000	20.230000
2150.000000	1.299700	0.000000	0.000000	0.000000	0.000000	20.670000	20.280000
2155.000000	1.299100	0.000000	0.000000	0.000000	0.000000	20.270000	20.290000
2160.000000	1.298500	0.000000	0.000000	0.000000	0.000000	19.870000	20.300000
2165.000000	1.297900	0.000000	0.000000	0.000000	0.000000	19.580000	20.250000
2170.000000	1.297300	0.000000	0.000000	0.000000	0.000000	19.330000	20.120000
2175.000000	1.296600	0.000000	0.000000	0.000000	0.000000	19.090000	19.950000
2180.000000	1.296000	0.000000	0.000000	0.000000	0.000000	18.840000	19.690000
2185.000000	1.295500	0.000000	0.000000	0.000000	0.000000	18.600000	19.410000
2190.000000	1.294900	0.000000	0.000000	0.000000	0.000000	18.430000	19.120000
2195.000000	1.294300	0.000000	0.000000	0.000000	0.000000	18.370000	18.810000
2200.000000	1.293700	0.000000	0.000000	0.000000	0.000000	18.340000	18.520000
2205.000000	1.293100	0.000000	0.000000	0.000000	0.000000	18.330000	18.240000
2210.000000	1.292400	0.000000	0.000000	0.000000	0.000000	18.290000	17.980000
2215.000000	1.291800	0.000000	0.000000	0.000000	0.000000	18.300000	17.750000
2220.000000	1.291200	0.000000	0.000000	0.000000	0.000000	18.370000	17.630000
2225.000000	1.290600	0.000000	0.000000	0.000000	0.000000	18.430000	17.660000
2230.000000	1.290000	0.000000	0.000000	0.000000	0.000000	18.570000	17.950000
2235.000000	1.289400	0.000000	0.000000	0.000000	0.000000	18.670000	18.510000
2240.000000	1.288800	0.000000	0.000000	0.000000	0.000000	18.880000	19.310000
2245.000000	1.288200	0.000000	0.000000	0.000000	0.000000	19.130000	20.400000
2250.000000	1.287600	0.000000	0.000000	0.000000	0.000000	19.400000	21.630000
2255.000000	1.287100	0.000000	0.000000	0.000000	0.000000	19.730000	22.900000
2260.000000	1.286500	0.000000	0.000000	0.000000	0.000000	20.040000	24.100000
2265.000000	1.286000	0.000000	0.000000	0.000000	0.000000	20.460000	25.210000
2270.000000	1.285400	0.000000	0.000000	0.000000	0.000000	20.870000	26.260000
2275.000000	1.284800	0.000000	0.000000	0.000000	0.000000	21.350000	27.010000
2280.000000	1.284300	0.000000	0.000000	0.000000	0.000000	21.830000	27.630000
2285.000000	1.283800	0.000000	0.000000	0.000000	0.000000	22.340000	28.360000
2290.000000	1.283200	0.000000	0.000000	0.000000	0.000000	23.010000	29.130000
2295.000000	1.282700	0.000000	0.000000	0.000000	0.000000	23.630000	29.700000
2300.000000	1.282200	0.000000	0.000000	0.000000	0.000000	24.330000	30.280000
2305.000000	1.281600	0.000000	0.000000	0.000000	0.000000	24.950000	30.700000
2310.000000	1.281100	0.000000	0.000000	0.000000	0.000000	25.790000	30.720000
2315.000000	1.280600	0.000000	0.000000	0.000000	0.000000	26.640000	30.340000
2320.000000	1.280100	0.000000	0.000000	0.000000	0.000000	27.440000	30.000000
2325.000000	1.279700	0.000000	0.000000	0.000000	0.000000	28.380000	29.810000
2330.000000	1.279300	0.000000	0.000000	0.000000	0.000000	29.340000	29.790000
2335.000000	1.278900	0.000000	0.000000	0.000000	0.000000	30.380000	30.000000
2340.000000	1.278600	0.000000	0.000000	0.000000	0.000000	31.450000	30.220000
2345.000000	1.278300	0.000000	0.000000	0.000000	0.000000	32.380000	30.270000
2350.000000	1.277800	0.000000	0.000000	0.000000	0.000000	33.480000	30.100000
2355.000000	1.277400	0.000000	0.000000	0.000000	0.000000	34.680000	29.750000
2360.000000	1.276900	0.000000	0.000000	0.000000	0.000000	35.920000	29.260000
2365.000000	1.276400	0.000000	0.000000	0.000000	0.000000	37.160000	28.820000
2370.000000	1.275900	0.000000	0.000000	0.000000	0.000000	38.480000	28.580000
2375.000000	1.275500	0.000000	0.000000	0.000000	0.000000	40.070000	28.340000
2380.000000	1.275100	0.000000	0.000000	0.000000	0.000000	41.470000	28.030000
2385.000000	1.274700	0.000000	0.000000	0.000000	0.000000	42.930000	27.900000
2390.000000	1.274300	0.000000	0.000000	0.000000	0.000000	44.390000	27.810000
2395.000000	1.274000	0.000000	0.000000	0.000000	0.000000	45.900000	27.820000
2400.000000	1.273700	0.000000	0.000000	0.000000	0.000000	47.640000	27.830000
